Zip,state,Subregion annual CO2e output emission rate (lb/kWh)
57449,SD,1.5451098
57450,SD,1.5451098
57451,SD,1.5451098
57452,SD,1.5451098
57454,SD,1.5451098
57455,SD,1.5451098
57456,SD,1.5451098
57457,SD,1.5451098
57460,SD,1.5451098
57461,SD,1.5451098
57465,SD,1.5451098
57466,SD,1.5451098
57467,SD,1.5451098
57468,SD,1.5451098
57469,SD,1.5451098
57470,SD,1.5451098
57471,SD,1.5451098
57472,SD,1.5451098
57473,SD,1.5451098
57474,SD,1.5451098
57475,SD,1.5451098
57476,SD,1.5451098
57477,SD,1.5451098
57479,SD,1.5451098
57481,SD,1.5451098
57501,SD,1.5451098
57520,SD,1.5451098
57521,SD,1.5451098
57522,SD,1.5451098
57523,SD,1.5451098
57528,SD,1.5451098
57529,SD,1.5451098
57531,SD,1.5451098
57532,SD,1.5451098
57533,SD,1.5451098
57534,SD,1.5451098
57536,SD,1.5451098
57537,SD,1.5451098
57538,SD,1.5451098
57540,SD,1.5451098
57541,SD,1.5451098
57543,SD,1.5451098
57544,SD,1.5451098
57547,SD,1.5451098
57548,SD,1.5451098
57551,SD,1.5451098
57552,SD,1.5451098
57553,SD,1.5451098
57555,SD,1.5451098
57559,SD,1.5451098
57560,SD,1.5451098
57562,SD,1.5451098
57563,SD,1.5451098
57564,SD,1.5451098
57566,SD,1.5451098
57567,SD,1.5451098
57568,SD,1.5451098
57569,SD,1.5451098
57570,SD,1.5451098
57571,SD,1.5451098
57572,SD,1.5451098
57574,SD,1.5451098
57576,SD,1.5451098
57577,SD,1.5451098
57579,SD,1.5451098
57580,SD,1.5451098
57584,SD,1.5451098
57585,SD,1.5451098
57601,SD,1.5451098
57620,SD,1.5451098
57621,SD,1.5451098
57622,SD,1.5451098
57623,SD,1.5451098
57625,SD,1.5451098
57626,SD,1.5451098
57630,SD,1.5451098
57631,SD,1.5451098
57632,SD,1.5451098
57633,SD,1.5451098
57634,SD,1.5451098
57636,SD,1.5451098
57638,SD,1.5451098
57639,SD,1.5451098
57640,SD,1.5451098
57641,SD,1.5451098
57642,SD,1.5451098
57644,SD,1.5451098
57645,SD,1.5451098
57646,SD,1.5451098
57648,SD,1.5451098
57649,SD,1.5451098
57650,SD,1.5451098
57651,SD,1.5451098
57652,SD,1.5451098
57656,SD,1.5451098
57657,SD,1.5451098
57658,SD,1.5451098
57659,SD,1.5451098
57660,SD,1.5451098
57661,SD,1.5451098
57701,SD,1.9062696
57702,SD,1.9062696
57703,SD,1.5451098
57706,SD,1.9062696
57709,SD,1.9062696
57714,SD,1.5451098
57716,SD,1.5451098
57717,SD,1.5451098
57718,SD,1.9062696
57719,SD,1.5451098
57720,SD,1.5451098
57722,SD,1.9062696
57724,MT,0.8469688
57725,SD,1.5451098
57730,SD,1.9062696
57732,SD,1.5451098
57735,SD,1.9062696
57737,SD,1.5451098
57738,SD,1.9062696
57741,SD,1.9062696
57744,SD,1.9062696
57745,SD,1.9062696
57747,SD,1.9062696
57748,SD,1.5451098
57750,SD,1.5451098
57751,SD,1.9062696
57752,SD,1.5451098
57754,SD,1.9062696
57755,SD,1.5451098
57756,SD,1.5451098
57758,SD,1.5451098
57759,SD,1.9062696
57760,SD,1.5451098
57761,SD,1.5451098
57762,SD,1.9062696
57763,SD,1.9062696
57764,SD,1.5451098
57766,SD,1.9062696
57767,SD,1.5451098
57769,SD,1.5451098
57770,SD,1.5451098
57772,SD,1.5451098
57773,SD,1.9062696
57775,SD,1.5451098
57776,SD,1.5451098
57779,SD,1.9062696
57780,SD,1.5451098
57782,SD,1.9062696
57783,SD,1.5451098
57785,SD,1.5451098
57787,SD,1.5451098
57788,SD,1.5451098
57790,SD,1.5451098
57791,SD,1.5451098
57792,SD,1.5451098
57793,SD,1.9062696
57794,SD,1.5451098
57799,SD,1.9062696
58001,ND,1.5451098
58002,ND,1.5451098
58004,ND,1.5451098
58005,ND,1.5451098
58006,ND,1.5451098
58007,ND,1.5451098
58008,ND,1.5451098
58009,ND,1.5451098
58011,ND,1.5451098
58012,ND,1.5451098
58013,ND,1.5451098
58015,ND,1.5451098
58016,ND,1.5451098
58017,ND,1.5451098
58018,ND,1.5451098
58021,ND,1.5451098
58027,ND,1.5451098
58029,ND,1.5451098
58030,ND,1.5451098
58031,ND,1.5451098
58032,ND,1.5451098
58033,ND,1.5451098
58035,ND,1.5451098
58036,ND,1.5451098
58038,ND,1.5451098
58040,ND,1.5451098
58041,ND,1.5451098
58042,ND,1.5451098
58043,ND,1.5451098
58045,ND,1.5451098
58046,ND,1.5451098
58047,ND,1.5451098
58048,ND,1.5451098
58049,ND,1.5451098
58051,ND,1.5451098
58052,ND,1.5451098
58053,ND,1.5451098
58054,ND,1.5451098
58056,ND,1.5451098
58057,ND,1.5451098
58058,ND,1.5451098
58059,ND,1.5451098
58060,ND,1.5451098
58061,ND,1.5451098
58062,ND,1.5451098
58063,ND,1.5451098
58064,ND,1.5451098
58065,ND,1.5451098
58067,ND,1.5451098
58068,ND,1.5451098
58069,ND,1.5451098
58071,ND,1.5451098
58072,ND,1.5451098
58074,ND,1.5451098
58075,ND,1.5451098
58076,ND,1.5451098
58077,ND,1.5451098
58078,ND,1.5451098
58079,ND,1.5451098
58081,ND,1.5451098
58102,ND,1.5451098
58103,ND,1.5451098
58104,ND,1.5451098
58105,ND,1.5451098
58106,ND,1.5451098
58107,ND,1.5451098
58108,ND,1.5451098
58109,ND,1.5451098
58121,ND,1.5451098
58122,ND,1.5451098
58124,ND,1.5451098
58125,ND,1.5451098
58126,ND,1.5451098
58201,ND,1.5451098
58202,ND,1.5451098
58203,ND,1.5451098
58204,ND,1.5451098
58205,ND,1.5451098
58206,ND,1.5451098
58207,ND,1.5451098
58208,ND,1.5451098
58210,ND,1.5451098
58212,ND,1.5451098
58214,ND,1.5451098
58216,ND,1.5451098
58218,ND,1.5451098
58219,ND,1.5451098
58220,ND,1.5451098
58222,ND,1.5451098
58223,ND,1.5451098
58224,ND,1.5451098
58225,ND,1.5451098
58227,ND,1.5451098
58228,ND,1.5451098
58229,ND,1.5451098
58230,ND,1.5451098
58231,ND,1.5451098
58233,ND,1.5451098
58235,ND,1.5451098
58236,ND,1.5451098
58237,ND,1.5451098
58238,ND,1.5451098
58239,ND,1.5451098
58240,ND,1.5451098
58241,ND,1.5451098
58243,ND,1.5451098
58244,ND,1.5451098
58249,ND,1.5451098
58250,ND,1.5451098
58251,ND,1.5451098
58254,ND,1.5451098
58255,ND,1.5451098
58256,ND,1.5451098
58257,ND,1.5451098
58258,ND,1.5451098
58259,ND,1.5451098
58260,ND,1.5451098
58261,ND,1.5451098
58262,ND,1.5451098
58265,ND,1.5451098
58266,ND,1.5451098
58267,ND,1.5451098
58269,ND,1.5451098
58270,ND,1.5451098
58271,ND,1.5451098
58272,ND,1.5451098
58273,ND,1.5451098
58274,ND,1.5451098
58275,ND,1.5451098
58276,ND,1.5451098
58277,ND,1.5451098
58278,ND,1.5451098
58281,ND,1.5451098
58282,ND,1.5451098
58301,ND,1.5451098
58310,ND,1.5451098
58311,ND,1.5451098
58313,ND,1.5451098
58316,ND,1.5451098
58317,ND,1.5451098
58318,ND,1.5451098
58321,ND,1.5451098
58323,ND,1.5451098
58324,ND,1.5451098
58325,ND,1.5451098
58327,ND,1.5451098
58329,ND,1.5451098
58330,ND,1.5451098
58331,ND,1.5451098
58332,ND,1.5451098
58335,ND,1.5451098
58338,ND,1.5451098
58339,ND,1.5451098
58341,ND,1.5451098
58343,ND,1.5451098
58344,ND,1.5451098
58345,ND,1.5451098
58346,ND,1.5451098
58348,ND,1.5451098
58351,ND,1.5451098
58352,ND,1.5451098
58353,ND,1.5451098
58355,ND,1.5451098
58356,ND,1.5451098
58357,ND,1.5451098
58361,ND,1.5451098
58362,ND,1.5451098
58363,ND,1.5451098
58365,ND,1.5451098
58366,ND,1.5451098
58367,ND,1.5451098
58368,ND,1.5451098
58369,ND,1.5451098
58370,ND,1.5451098
58372,ND,1.5451098
58374,ND,1.5451098
58377,ND,1.5451098
58379,ND,1.5451098
58380,ND,1.5451098
58381,ND,1.5451098
58382,ND,1.5451098
58384,ND,1.5451098
58385,ND,1.5451098
58386,ND,1.5451098
58401,ND,1.5451098
58402,ND,1.5451098
58405,ND,1.5451098
58413,ND,1.5451098
58415,ND,1.5451098
58416,ND,1.5451098
58418,ND,1.5451098
58420,ND,1.5451098
58421,ND,1.5451098
58422,ND,1.5451098
58423,ND,1.5451098
58424,ND,1.5451098
58425,ND,1.5451098
58426,ND,1.5451098
58428,ND,1.5451098
58429,ND,1.5451098
58430,ND,1.5451098
58431,ND,1.5451098
58433,ND,1.5451098
58436,ND,1.5451098
58438,ND,1.5451098
58439,ND,1.5451098
58440,ND,1.5451098
58441,ND,1.5451098
58442,ND,1.5451098
58443,ND,1.5451098
58444,ND,1.5451098
58445,ND,1.5451098
58448,ND,1.5451098
58451,ND,1.5451098
58452,ND,1.5451098
58454,ND,1.5451098
58455,ND,1.5451098
58456,ND,1.5451098
58458,ND,1.5451098
58460,ND,1.5451098
58461,ND,1.5451098
58463,ND,1.5451098
58464,ND,1.5451098
58466,ND,1.5451098
58467,ND,1.5451098
58472,ND,1.5451098
58474,ND,1.5451098
58475,ND,1.5451098
58476,ND,1.5451098
58477,ND,1.5451098
58478,ND,1.5451098
58479,ND,1.5451098
58480,ND,1.5451098
58481,ND,1.5451098
58482,ND,1.5451098
58483,ND,1.5451098
58484,ND,1.5451098
58486,ND,1.5451098
58487,ND,1.5451098
58488,ND,1.5451098
58490,ND,1.5451098
58492,ND,1.5451098
58494,ND,1.5451098
58495,ND,1.5451098
58496,ND,1.5451098
58497,ND,1.5451098
58501,ND,1.5451098
58502,ND,1.5451098
58503,ND,1.5451098
58504,ND,1.5451098
58505,ND,1.5451098
58506,ND,1.5451098
58507,ND,1.5451098
58520,ND,1.5451098
58521,ND,1.5451098
58523,ND,1.5451098
58524,ND,1.5451098
58528,ND,1.5451098
58529,ND,1.5451098
58530,ND,1.5451098
58531,ND,1.5451098
58532,ND,1.5451098
58533,ND,1.5451098
58535,ND,1.5451098
58538,ND,1.5451098
58540,ND,1.5451098
58541,ND,1.5451098
58542,ND,1.5451098
58544,ND,1.5451098
58545,ND,1.5451098
58549,ND,1.5451098
58552,ND,1.5451098
58554,ND,1.5451098
58558,ND,1.5451098
58559,ND,1.5451098
58560,ND,1.5451098
58561,ND,1.5451098
58562,ND,1.5451098
58563,ND,1.5451098
58564,ND,1.5451098
58565,ND,1.5451098
58566,ND,1.5451098
58568,ND,1.5451098
58569,ND,1.5451098
58570,ND,1.5451098
58571,ND,1.5451098
58572,ND,1.5451098
58573,ND,1.5451098
58575,ND,1.5451098
58576,ND,1.5451098
58577,ND,1.5451098
58579,ND,1.5451098
58580,ND,1.5451098
58581,ND,1.5451098
58601,ND,1.5451098
58602,ND,1.5451098
58620,ND,1.5451098
58621,ND,1.5451098
58622,ND,1.5451098
58623,ND,1.5451098
58625,ND,1.5451098
58626,ND,1.5451098
58627,ND,1.5451098
58630,ND,1.5451098
58631,ND,1.5451098
58632,ND,1.5451098
58634,ND,1.5451098
58636,ND,1.5451098
58638,ND,1.5451098
58639,ND,1.5451098
58640,ND,1.5451098
58641,ND,1.5451098
58642,ND,1.5451098
58643,ND,1.5451098
58644,ND,1.5451098
58645,ND,1.5451098
58646,ND,1.5451098
58647,ND,1.5451098
58649,ND,1.5451098
58650,ND,1.5451098
58651,ND,1.5451098
58652,ND,1.5451098
58653,ND,1.5451098
58654,ND,1.5451098
58655,ND,1.5451098
58656,ND,1.5451098
58701,ND,1.5451098
58703,ND,1.5451098
58704,ND,1.5451098
58705,ND,1.5451098
58710,ND,1.5451098
58711,ND,1.5451098
58712,ND,1.5451098
58713,ND,1.5451098
58716,ND,1.5451098
58718,ND,1.5451098
58721,ND,1.5451098
58722,ND,1.5451098
58723,ND,1.5451098
58725,ND,1.5451098
58727,ND,1.5451098
58730,ND,1.5451098
58731,ND,1.5451098
58733,ND,1.5451098
58734,ND,1.5451098
58735,ND,1.5451098
58736,ND,1.5451098
58737,ND,1.5451098
58740,ND,1.5451098
58741,ND,1.5451098
58744,ND,1.5451098
58746,ND,1.5451098
58748,ND,1.5451098
58750,ND,1.5451098
58752,ND,1.5451098
58755,ND,1.5451098
58756,ND,1.5451098
58757,ND,1.5451098
58758,ND,1.5451098
58759,ND,1.5451098
58760,ND,1.5451098
58761,ND,1.5451098
58762,ND,1.5451098
58763,ND,1.5451098
58765,ND,1.5451098
58768,ND,1.5451098
58769,ND,1.5451098
58770,ND,1.5451098
58771,ND,1.5451098
58772,ND,1.5451098
58773,ND,1.5451098
58775,ND,1.5451098
58776,ND,1.5451098
58778,ND,1.5451098
58779,ND,1.5451098
58781,ND,1.5451098
58782,ND,1.5451098
58783,ND,1.5451098
58784,ND,1.5451098
58785,ND,1.5451098
58787,ND,1.5451098
58788,ND,1.5451098
58789,ND,1.5451098
58790,ND,1.5451098
58792,ND,1.5451098
58793,ND,1.5451098
58794,ND,1.5451098
58795,ND,1.5451098
58801,ND,1.5451098
58802,ND,1.5451098
58830,ND,1.5451098
58831,ND,1.5451098
58833,ND,1.5451098
58835,ND,1.5451098
58838,ND,1.5451098
58843,ND,1.5451098
58844,ND,0.8469688
58845,ND,0.8469688
58847,ND,1.5451098
58849,ND,1.5451098
58852,ND,1.5451098
58853,ND,0.8469688
58854,ND,1.5451098
58856,ND,1.5451098
59001,MT,0.8469688
59002,MT,0.8469688
59003,MT,0.8469688
59004,MT,0.8469688
59006,MT,0.8469688
59007,MT,0.8469688
59008,MT,0.8469688
59010,MT,0.8469688
59011,MT,0.8469688
59012,MT,0.8469688
59013,MT,0.8469688
59014,MT,0.8469688
59015,MT,0.8469688
59016,MT,1.9062696
59018,MT,0.8469688
59019,MT,0.8469688
59020,MT,0.8469688
59022,MT,0.8469688
59024,MT,0.8469688
59025,MT,1.9062696
59026,MT,0.8469688
59027,MT,0.8469688
59028,MT,0.8469688
59029,MT,0.8469688
59030,MT,0.8469688
59031,MT,0.8469688
59032,MT,0.8469688
59033,MT,0.8469688
59034,MT,0.8469688
59035,MT,0.8469688
59036,MT,0.8469688
59037,MT,0.8469688
59038,MT,0.8469688
59039,MT,0.8469688
59041,MT,0.8469688
59043,MT,0.8469688
59044,MT,0.8469688
59046,MT,0.8469688
59047,MT,0.8469688
59050,MT,0.8469688
59052,MT,0.8469688
59053,MT,0.8469688
59054,MT,0.8469688
59055,MT,0.8469688
59057,MT,0.8469688
59058,MT,0.8469688
59059,MT,0.8469688
59061,MT,0.8469688
59062,MT,0.8469688
59063,MT,0.8469688
59064,MT,0.8469688
59065,MT,0.8469688
59066,MT,0.8469688
59067,MT,0.8469688
59068,MT,0.8469688
59069,MT,0.8469688
59070,MT,0.8469688
59071,MT,0.8469688
59072,MT,0.8469688
59073,MT,0.8469688
59074,MT,0.8469688
59075,MT,0.8469688
59076,MT,0.8469688
59077,MT,0.8469688
59078,MT,0.8469688
59079,MT,0.8469688
59081,MT,0.8469688
59082,MT,0.8469688
59083,MT,0.8469688
59084,MT,0.8469688
59085,MT,0.8469688
59086,MT,0.8469688
59087,MT,0.8469688
59088,MT,0.8469688
59089,MT,0.8469688
59101,MT,0.8469688
59102,MT,0.8469688
59103,MT,0.8469688
59104,MT,0.8469688
59105,MT,0.8469688
59106,MT,0.8469688
59107,MT,0.8469688
59108,MT,0.8469688
59111,MT,0.8469688
59112,MT,0.8469688
59114,MT,0.8469688
59115,MT,0.8469688
59116,MT,0.8469688
59117,MT,0.8469688
59201,MT,1.5451098
59211,MT,0.8469688
59212,MT,1.5451098
59213,MT,1.5451098
59214,MT,0.8469688
59215,MT,0.8469688
59217,MT,1.5451098
59218,MT,1.5451098
59219,MT,1.5451098
59221,MT,1.5451098
59222,MT,0.8469688
59223,MT,1.5451098
59225,MT,1.5451098
59226,MT,1.5451098
59230,MT,1.5451098
59231,MT,1.5451098
59240,MT,1.5451098
59241,MT,1.5451098
59242,MT,1.5451098
59243,MT,1.5451098
59244,MT,1.5451098
59247,MT,1.5451098
59248,MT,1.5451098
59250,MT,1.5451098
59252,MT,0.8469688
59253,MT,1.5451098
59254,MT,0.8469688
59255,MT,1.5451098
59256,MT,0.8469688
59257,MT,0.8469688
59258,MT,0.8469688
59259,MT,1.5451098
59260,MT,1.5451098
59261,MT,0.8469688
59262,MT,1.5451098
59263,MT,0.8469688
59270,MT,0.8469688
59273,MT,1.5451098
59274,MT,1.5451098
59275,MT,0.8469688
59276,MT,0.8469688
59301,MT,1.5451098
59311,MT,0.8469688
59312,MT,0.8469688
59313,MT,1.5451098
59314,MT,0.8469688
59315,MT,1.5451098
59316,MT,0.8469688
59317,MT,0.8469688
59318,MT,0.8469688
59319,MT,0.8469688
59322,MT,0.8469688
59323,MT,0.8469688
59324,MT,1.5451098
59326,MT,1.5451098
59327,MT,0.8469688
59330,MT,1.5451098
59332,MT,0.8469688
59333,MT,1.5451098
59336,MT,0.8469688
59337,MT,0.8469688
59338,MT,1.5451098
59339,MT,0.8469688
59341,MT,1.5451098
59343,MT,0.8469688
59344,MT,1.5451098
59345,MT,0.8469688
59347,MT,0.8469688
59349,MT,0.8469688
59351,MT,0.8469688
59353,MT,1.5451098
59354,MT,1.5451098
59401,MT,0.8469688
59402,MT,0.8469688
59403,MT,0.8469688
59404,MT,0.8469688
59405,MT,0.8469688
59406,MT,0.8469688
59410,MT,0.8469688
59411,MT,0.8469688
59412,MT,0.8469688
59414,MT,0.8469688
59416,MT,0.8469688
59417,MT,0.8469688
59418,MT,0.8469688
59419,MT,0.8469688
59420,MT,0.8469688
59421,MT,0.8469688
59422,MT,0.8469688
59424,MT,0.8469688
59425,MT,0.8469688
59427,MT,0.8469688
59430,MT,0.8469688
59432,MT,0.8469688
59433,MT,0.8469688
59434,MT,0.8469688
59435,MT,0.8469688
59436,MT,0.8469688
59440,MT,0.8469688
59441,MT,0.8469688
59442,MT,0.8469688
59443,MT,0.8469688
59444,MT,0.8469688
59446,MT,0.8469688
59447,MT,0.8469688
59448,MT,0.8469688
59450,MT,0.8469688
59451,MT,0.8469688
59452,MT,0.8469688
59453,MT,0.8469688
59454,MT,0.8469688
59456,MT,0.8469688
59457,MT,0.8469688
59460,MT,0.8469688
59461,MT,0.8469688
59462,MT,0.8469688
59463,MT,0.8469688
59464,MT,0.8469688
59465,MT,0.8469688
59466,MT,0.8469688
59467,MT,0.8469688
59468,MT,0.8469688
59469,MT,0.8469688
59471,MT,0.8469688
59472,MT,0.8469688
59474,MT,0.8469688
59477,MT,0.8469688
59479,MT,0.8469688
59480,MT,0.8469688
59482,MT,0.8469688
59483,MT,0.8469688
59484,MT,0.8469688
59485,MT,0.8469688
59486,MT,0.8469688
59487,MT,0.8469688
59489,MT,0.8469688
59501,MT,0.8469688
59520,MT,0.8469688
59521,MT,0.8469688
59522,MT,0.8469688
59523,MT,0.8469688
59524,MT,0.8469688
59525,MT,0.8469688
59526,MT,0.8469688
59527,MT,0.8469688
59528,MT,0.8469688
59529,MT,0.8469688
59530,MT,0.8469688
59531,MT,0.8469688
59532,MT,0.8469688
59535,MT,0.8469688
59537,MT,0.8469688
59538,MT,0.8469688
59540,MT,0.8469688
59542,MT,0.8469688
59544,MT,0.8469688
59545,MT,0.8469688
59546,MT,0.8469688
59547,MT,0.8469688
59601,MT,0.8469688
59602,MT,0.8469688
59604,MT,0.8469688
59620,MT,0.8469688
59623,MT,0.8469688
59624,MT,0.8469688
59625,MT,0.8469688
59626,MT,0.8469688
59631,MT,0.8469688
59632,MT,0.8469688
59633,MT,0.8469688
59634,MT,0.8469688
59635,MT,0.8469688
59636,MT,0.8469688
59638,MT,0.8469688
59639,MT,0.8469688
59640,MT,0.8469688
59641,MT,0.8469688
59642,MT,0.8469688
59643,MT,0.8469688
59644,MT,0.8469688
59645,MT,0.8469688
59647,MT,0.8469688
59648,MT,0.8469688
59701,MT,0.8469688
59702,MT,0.8469688
59703,MT,0.8469688
59707,MT,0.8469688
59710,MT,0.8469688
59711,MT,0.8469688
59713,MT,0.8469688
59714,MT,0.8469688
59715,MT,0.8469688
59716,MT,0.8469688
59717,MT,0.8469688
59718,MT,0.8469688
59719,MT,0.8469688
59720,MT,0.8469688
59721,MT,0.8469688
59722,MT,0.8469688
59724,MT,0.8469688
59725,MT,0.8469688
59727,MT,0.8469688
59728,MT,0.8469688
59729,MT,0.8469688
59730,MT,0.8469688
59731,MT,0.8469688
59732,MT,0.8469688
59733,MT,0.8469688
59735,MT,0.8469688
59736,MT,0.8469688
59739,MT,0.8469688
59740,MT,0.8469688
59741,MT,0.8469688
59743,MT,0.8469688
59745,MT,0.8469688
59746,MT,0.8469688
59747,MT,0.8469688
59748,MT,0.8469688
59749,MT,0.8469688
59750,MT,0.8469688
59751,MT,0.8469688
59752,MT,0.8469688
59754,MT,0.8469688
59755,MT,0.8469688
59756,MT,0.8469688
59758,MT,0.8469688
59759,MT,0.8469688
59760,MT,0.8469688
59761,MT,0.8469688
59762,MT,0.8469688
59771,MT,0.8469688
59772,MT,0.8469688
59801,MT,0.8469688
59802,MT,0.8469688
59803,MT,0.8469688
59804,MT,0.8469688
59806,MT,0.8469688
59807,MT,0.8469688
59808,MT,0.8469688
59812,MT,0.8469688
59820,MT,0.8469688
59821,MT,0.8469688
59823,MT,0.8469688
59824,MT,0.8469688
59825,MT,0.8469688
59826,MT,0.8469688
59827,MT,0.8469688
59828,MT,0.8469688
59829,MT,0.8469688
59830,MT,0.8469688
59831,MT,0.8469688
59832,MT,0.8469688
59833,MT,0.8469688
59834,MT,0.8469688
59835,MT,0.8469688
59837,MT,0.8469688
59840,MT,0.8469688
59841,MT,0.8469688
59842,MT,0.8469688
59843,MT,0.8469688
59844,MT,0.8469688
59845,MT,0.8469688
59846,MT,0.8469688
59847,MT,0.8469688
59848,MT,0.8469688
59851,MT,0.8469688
59853,MT,0.8469688
59854,MT,0.8469688
59855,MT,0.8469688
59856,MT,0.8469688
59858,MT,0.8469688
59859,MT,0.8469688
59860,MT,0.8469688
59863,MT,0.8469688
59864,MT,0.8469688
59865,MT,0.8469688
59866,MT,0.8469688
59867,MT,0.8469688
59868,MT,0.8469688
59870,MT,0.8469688
59871,MT,0.8469688
59872,MT,0.8469688
59873,MT,0.8469688
59874,MT,0.8469688
59875,MT,0.8469688
59901,MT,0.8469688
59903,MT,0.8469688
59904,MT,0.8469688
59910,MT,0.8469688
59911,MT,0.8469688
59912,MT,0.8469688
59913,MT,0.8469688
59914,MT,0.8469688
59915,MT,0.8469688
59916,MT,0.8469688
59917,MT,0.8469688
59918,MT,0.8469688
59919,MT,0.8469688
59920,MT,0.8469688
59921,MT,0.8469688
59923,MT,0.8469688
59925,MT,0.8469688
59926,MT,0.8469688
59927,MT,0.8469688
59928,MT,0.8469688
59929,MT,0.8469688
59930,MT,0.8469688
59931,MT,0.8469688
59932,MT,0.8469688
59933,MT,0.8469688
59934,MT,0.8469688
59935,MT,0.8469688
59936,MT,0.8469688
59937,MT,0.8469688
60001,IL,1.5115245
60002,IL,1.5115245
60004,IL,1.5115245
60005,IL,1.5115245
60006,IL,1.5115245
60007,IL,1.5115245
60008,IL,1.5115245
60009,IL,1.5115245
60010,IL,1.5115245
60011,IL,1.5115245
60012,IL,1.5115245
60013,IL,1.5115245
60014,IL,1.5115245
60015,IL,1.5115245
60016,IL,1.5115245
60017,IL,1.5115245
60018,IL,1.5115245
60019,IL,1.5115245
60020,IL,1.5115245
60021,IL,1.5115245
60022,IL,1.5115245
60025,IL,1.5115245
60026,IL,1.5115245
60029,IL,1.5115245
60030,IL,1.5115245
60031,IL,1.5115245
60033,IL,1.5115245
60034,IL,1.5115245
60035,IL,1.5115245
60037,IL,1.5115245
60038,IL,1.5115245
60039,IL,1.5115245
60040,IL,1.5115245
60041,IL,1.5115245
60042,IL,1.5115245
60043,IL,1.5115245
60044,IL,1.5115245
60045,IL,1.5115245
60046,IL,1.5115245
60047,IL,1.5115245
60048,IL,1.5115245
60050,IL,1.5115245
60051,IL,1.5115245
60053,IL,1.5115245
60055,IL,1.5115245
60056,IL,1.5115245
60060,IL,1.5115245
60061,IL,1.5115245
60062,IL,1.5115245
60064,IL,1.5115245
60065,IL,1.5115245
60067,IL,1.5115245
60068,IL,1.5115245
60069,IL,1.5115245
60070,IL,1.5115245
60071,IL,1.5115245
60072,IL,1.5115245
60073,IL,1.5115245
60074,IL,1.5115245
60075,IL,1.5115245
60076,IL,1.5115245
60077,IL,1.5115245
60078,IL,1.5115245
60079,IL,1.5115245
60081,IL,1.5115245
60082,IL,1.5115245
60083,IL,1.5115245
60084,IL,1.5115245
60085,IL,1.5115245
60086,IL,1.5115245
60087,IL,1.5115245
60088,IL,1.5115245
60089,IL,1.5115245
60090,IL,1.5115245
60091,IL,1.5115245
60093,IL,1.5115245
60094,IL,1.5115245
60095,IL,1.5115245
60096,IL,1.5115245
60097,IL,1.5115245
60098,IL,1.5115245
60099,IL,1.5115245
60101,IL,1.5115245
60102,IL,1.5115245
60103,IL,1.5115245
60104,IL,1.5115245
60105,IL,1.5115245
60106,IL,1.5115245
60107,IL,1.5115245
60108,IL,1.5115245
60109,IL,1.5115245
60110,IL,1.5115245
60111,IL,1.5115245
60112,IL,1.5115245
60113,IL,1.5115245
60115,IL,1.5115245
60116,IL,1.5115245
60117,IL,1.5115245
60118,IL,1.5115245
60119,IL,1.5115245
60120,IL,1.5115245
60121,IL,1.5115245
60122,IL,1.5115245
60123,IL,1.5115245
60124,IL,1.5115245
60126,IL,1.5115245
60128,IL,1.5115245
60129,IL,1.5115245
60130,IL,1.5115245
60131,IL,1.5115245
60132,IL,1.5115245
60133,IL,1.5115245
60134,IL,1.5115245
60135,IL,1.5115245
60136,IL,1.5115245
60137,IL,1.5115245
60138,IL,1.5115245
60139,IL,1.5115245
60140,IL,1.5115245
60141,IL,1.5115245
60142,IL,1.5115245
